diameter,density,mass,vm,pressure,primary_flow,particle_feed,state,source_file,tracker_id,cluster,proportion_bouncing,proportion_oscillating,proportion_penetrating
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7027,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7028,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7029,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7030,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7031,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7032,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7033,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7034,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7035,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7036,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7037,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7038,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7039,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7040,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7041,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7042,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7043,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7044,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7045,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7046,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7047,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7048,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7049,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7050,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7051,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7052,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7053,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7054,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7055,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7056,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7057,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7058,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7059,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7060,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7061,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7062,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7063,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7064,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7065,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7066,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7067,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7068,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7069,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7070,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7071,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7072,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7073,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7074,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7075,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7076,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7077,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7078,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7079,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7080,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7081,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7082,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7083,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7084,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7085,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7086,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7087,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7088,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7089,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7090,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7091,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7092,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7093,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7094,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7095,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7096,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7097,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7098,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7099,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7100,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7101,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7102,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7103,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7104,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7105,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7106,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7107,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7108,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7109,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7110,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7111,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7112,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7113,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7114,29,0.032,0.596,0.372
0.0001,200.0,1.0472e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7115,29,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7116,72,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7117,72,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7118,72,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7119,72,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7120,72,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7121,72,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7122,72,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7123,72,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7124,72,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7125,72,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7126,72,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7127,72,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7128,72,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7129,72,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7130,72,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7131,72,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7132,72,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7133,72,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7134,72,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7135,72,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7136,72,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7137,72,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7138,72,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7139,72,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7140,72,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7141,72,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7142,72,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7143,72,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7144,72,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7145,72,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7146,72,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7147,72,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7148,72,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7149,72,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7150,72,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7151,72,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7152,72,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7153,72,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7154,72,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7155,72,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7156,72,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7157,72,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7158,72,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7159,72,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7160,72,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7161,72,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7162,72,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7163,72,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7164,72,0.032,0.596,0.372
0.0002,200.0,8.37758e-10,0.15,1.8,0.02,1.0,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,7165,72,0.032,0.596,0.372
